aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,FG_latest,References,Pata&Hunt_traitValue,filter_or_not,campbell_diet,same_or_not,Global_totalAbundance,Global_relativeAbundance,NAtlantic_totalAbundance,NAtlantic_relativeAbundance,AusCPR_totalAbundance,AusCPR_relativeAbundance,NPacific_totalAbundance,NPacific_relativeAbundance,SOCPR_totalAbundance,SOCPR_relativeAbundance
115187,Ambunguipes spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Hamondiidae,Ambunguipes,NA,urn:lsid:marinespecies.org:taxname:115187,"Ambunguipes Huys, 1990",Non-calanoid,Ambunguipes spp.,NA,,not determined,0,unknown,FALSE,15,3.271654364015752e-9,NA,NA,15,1.2899087002621954e-5,NA,NA,NA,NA
364368,Anomalocera patersonii,Anomalocera patersoni,460,"Templeton, 1837",220,Species,104206,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Anomalocera,Anomalocera patersonii,urn:lsid:marinespecies.org:taxname:364368,"Anomalocera patersonii Templeton, 1837",Calanoid,Anomalocera patersoni,carnivore,Derived at family level,omnivore,0,NA,NA,1092,2.3817643770034677e-7,1092,2.4926126391279302e-6,NA,NA,NA,NA,NA,NA
104137,Augaptilus,Augaptilus,488,"Giesbrecht, 1889",180,Genus,104077,Animalia,Arthropoda,Copepoda,Calanoida,Augaptilidae,Augaptilus,NA,urn:lsid:marinespecies.org:taxname:104137,"Augaptilus Giesbrecht, 1889",Calanoid,Augaptilus spp.,carnivore,[2],not determined,0,NA,NA,3,6.543308728031505e-10,3,6.847836920681128e-9,NA,NA,NA,NA,NA,NA
346152,Bestiolina similis,Bestiolina similis,526,"(Sewell, 1914)",220,Species,346148,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Bestiolina,Bestiolina similis,urn:lsid:marinespecies.org:taxname:346152,"Bestiolina similis (Sewell, 1914)",Calanoid,Bestiolina similis,omnivore,[C],not determined,0,omni,TRUE,191,4.165906556846726e-8,NA,NA,191,1.6424837450005288e-4,NA,NA,NA,NA
346148,Bestiolina,Bestiolina,521,"Andronov, 1991",180,Genus,104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Bestiolina,NA,urn:lsid:marinespecies.org:taxname:346148,"Bestiolina Andronov, 1991",Calanoid,Bestiolina spp.,NA,,not determined,0,NA,NA,7,1.5267720365406842e-9,NA,NA,7,6.019573934556912e-6,NA,NA,NA,NA
104115,Bradyidius,Bradyidius,562,"Giesbrecht, 1897",180,Genus,104075,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Bradyidius,NA,urn:lsid:marinespecies.org:taxname:104115,"Bradyidius Giesbrecht, 1897",Calanoid,Bradyidius spp.,omnivore,[A],omnivore,0,NA,NA,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
342434,Calanoides acutus,Calanoides acutus,603,"(Giesbrecht, 1902)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides acutus,urn:lsid:marinespecies.org:taxname:342434,"Calanoides acutus (Giesbrecht, 1902)",Calanoid,Calanoides acutus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,127045,2.770982191175875e-5,NA,NA,829,7.1288954167824e-4,NA,NA,126216,0.005189667
104462,Calanoides carinatus,Calanoides carinatus,605,"(KrÃ¸yer, 1849)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides carinatus,urn:lsid:marinespecies.org:taxname:104462,"Calanoides carinatus (KrÃ¸yer, 1849)",Calanoid,Calanoides carinatus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,8980,1.958630412590764e-6,8934,2.03928583497884e-5,46,3.9557200141373995e-5,NA,NA,NA,NA
357533,Calanoides brevicornis,Calanoides macrocarinatus,604,"(Lubbock, 1856)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides brevicornis,urn:lsid:marinespecies.org:taxname:357533,"Calanoides brevicornis (Lubbock, 1856)",Calanoid,Calanoides breivcornis,omnivore,[1],not determined,0,omni,TRUE,1987,4.3338514808662e-7,NA,NA,19,1.6338843536654476e-5,NA,NA,1968,8.091894314926165e-5
104151,Calanoides,Calanoides,602,"Brady, 1883",180,Genus,104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,NA,urn:lsid:marinespecies.org:taxname:104151,"Calanoides Brady, 1883",Calanoid,Calanoides spp.,omnivore,[1],not determined,0,omni,TRUE,619,1.350102700883834e-7,NA,NA,493,4.239499928195082e-4,NA,NA,126,5.180785994312483e-6
345759,Calanoides patagoniensis,Calanoides patagoniensis,606,"Brady, 1883",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides patagoniensis,urn:lsid:marinespecies.org:taxname:345759,"Calanoides patagoniensis Brady, 1883",Calanoid,Calanoides patagoniensis,omnivore,[1],not determined,0,omni,TRUE,32,6.9795293099002724e-9,NA,NA,32,2.751805227226017e-5,NA,NA,NA,NA
220919,Calanopia minor,Calanopia minor,620,"Scott A., 1902",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia minor,urn:lsid:marinespecies.org:taxname:220919,"Calanopia minor Scott A., 1902",Calanoid,Calanopia minor,carnivore,[C],omnivore,0,carn,FALSE,681,1.4853310812631518e-7,NA,NA,681,5.856185499190367e-4,NA,NA,NA,NA
104724,Calanopia elliptica,Calanopia elliptica,614,"(Dana, 1849)",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia elliptica,urn:lsid:marinespecies.org:taxname:104724,"Calanopia elliptica (Dana, 1849)",Calanoid,Calanopia elliptica,carnivore,[C],omnivore,0,carn,FALSE,436,9.50960868473912e-8,NA,NA,436,3.749334622095448e-4,NA,NA,NA,NA
104207,Calanopia,Calanopia,608,"Dana, 1852-1853",180,Genus,104097,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,NA,urn:lsid:marinespecies.org:taxname:104207,"Calanopia Dana, 1852-1853",Calanoid,Calanopia spp.,carnivore,[C],not determined,0,carn,FALSE,253,5.518190360639902e-8,NA,NA,253,2.1756460077755697e-4,NA,NA,NA,NA
346200,Calanopia aurivilli,Calanopia aurivilli,611,"Cleve, 1901",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia aurivilli,urn:lsid:marinespecies.org:taxname:346200,"Calanopia aurivilli Cleve, 1901",Calanoid,Calanopia aurivilli,carnivore,[C],omnivore,0,carn,FALSE,52,1.1341735128587942e-8,NA,NA,52,4.4716834942422774e-5,NA,NA,NA,NA
104152,Calanus,Calanus,625,"Leach, 1816",180,Genus,104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,NA,urn:lsid:marinespecies.org:taxname:104152,"Calanus Leach, 1816",Calanoid,Calanus sp.,omnivore,[1] Richardson et al. (2006; 10.1016/j.pocean.2005.09.011); [A],not determined,0,NA,NA,54767940,0.011945451,54119874,0.12353469043993688,NA,NA,644400,1.588069305518107e-4,3666,1.5073620202499656e-4
104464,Calanus finmarchicus,Calanus finmarchicus,630,"(Gunnerus, 1770)",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus finmarchicus,urn:lsid:marinespecies.org:taxname:104464,"Calanus finmarchicus (Gunnerus, 1770)",Calanoid,Calanus finmarchicus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,4162503,9.07884740345244e-4,4162497,0.009501367,NA,NA,6,1.478649260258945e-9,NA,NA
104466,Calanus helgolandicus,Calanus helgolandicus,632,"(Claus, 1863)",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466,"Calanus helgolandicus (Claus, 1863)",Calanoid,Calanus helgolandicus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,1158231,2.5262210037922195e-4,1158231,0.002643792,NA,NA,NA,NA,NA,NA
342436,Calanus simillimus,Calanus simillimus,638,"Giesbrecht, 1902",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus simillimus,urn:lsid:marinespecies.org:taxname:342436,"Calanus simillimus Giesbrecht, 1902",Calanoid,Calanus simillimus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,1119098,2.440867903640867e-4,NA,NA,12998,0.011177489,NA,NA,1106100,0.0454799
104467,Calanus hyperboreus,Calanus hyperboreus,633,"KrÃ¸yer, 1838",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus hyperboreus,urn:lsid:marinespecies.org:taxname:104467,"Calanus hyperboreus KrÃ¸yer, 1838",Calanoid,Calanus hyperboreus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,34191,7.457408957337506e-6,34173,7.800371036347874e-5,NA,NA,18,4.435947780776836e-9,NA,NA
342435,Calanus propinquus,Calanus propinquus,637,"Brady, 1883",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus propinquus,urn:lsid:marinespecies.org:taxname:342435,"Calanus propinquus Brady, 1883",Calanoid,Calanus propinquus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,28105,6.129989726710848e-6,NA,NA,43,3.69773827408496e-5,NA,NA,28062,0.001153835
104465,Calanus glacialis,Calanus glacialis,631,"Jaschnov, 1955",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus glacialis,urn:lsid:marinespecies.org:taxname:104465,"Calanus glacialis Jaschnov, 1955",Calanoid,Calanus glacialis,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,20940,4.56722949216599e-6,19740,4.505876693808182e-5,NA,NA,1200,2.957298520517891e-7,NA,NA
345760,Calanus australis,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus australis,urn:lsid:marinespecies.org:taxname:345760,"Alternative representation to Calanus australis australis Brodsky, 1959",Calanoid,Calanus australis,omnivore,[1] [A],not determined,0,NA,NA,7782,1.6973342840513724e-6,NA,NA,NA,NA,NA,NA,7782,3.199752111725377e-4
716449,Calanus australis australis,Calanus australis,627,"Brodsky, 1959",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus australis australis,urn:lsid:marinespecies.org:taxname:716449,"Calanus australis australis Brodsky, 1959",Calanoid,Calanus australis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,3650,7.961025619104997e-7,NA,NA,3650,0.003138778,NA,NA,NA,NA
135566,Caligus,Caligus,3699,"MÃ¼ller O.F., 1785",180,Genus,135513,Animalia,Arthropoda,Copepoda,Siphonostomatoida,Caligidae,Caligus,NA,urn:lsid:marinespecies.org:taxname:135566,"Caligus MÃ¼ller O.F., 1785",Non-calanoid,Caligus spp.,NA,,not determined,0,NA,NA,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
104193,Calocalanus,Calocalanus,640,"Giesbrecht, 1888",180,Genus,104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,NA,urn:lsid:marinespecies.org:taxname:104193,"Calocalanus Giesbrecht, 1888",Calanoid,Calocalanus spp.,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,31095,6.782139496604654e-6,21900,4.998920952097224e-5,3465,0.002979689,600,1.4786492602589454e-7,5130,2.1093200119700828e-4
211848,Calocalanus plumulosus,Calocalanus plumulosus,676,"(Claus, 1863)",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus plumulosus,urn:lsid:marinespecies.org:taxname:211848,"Calocalanus plumulosus (Claus, 1863)",Calanoid,Calocalanus plumulosus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,494,1.0774648372158544e-7,NA,NA,455,3.9127230574619926e-4,NA,NA,39,1.6035766172871973e-6
104669,Calocalanus pavo,Calocalanus pavo,673,"(Dana, 1852)",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus pavo,urn:lsid:marinespecies.org:taxname:104669,"Calocalanus pavo (Dana, 1852)",Calanoid,Calocalanus pavo,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,332,7.241261659021532e-8,NA,NA,332,2.8549979232469927e-4,NA,NA,NA,NA
104673,Calocalanus styliremis,Calocalanus styliremis,683,"Giesbrecht, 1888",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,"Calocalanus styliremis Giesbrecht, 1888",Calanoid,Calocalanus styliremis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,117,2.5518904039322874e-8,NA,NA,75,6.449543501310977e-5,NA,NA,42,1.726928664770828e-6
237966,Calocalanus tenuis,Calocalanus tenuis,685,"Farran, 1926",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus tenuis,urn:lsid:marinespecies.org:taxname:237966,"Calocalanus tenuis Farran, 1926",Calanoid,Calocalanus tenuis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
104157,Candacia,Candacia,691,"Dana, 1846",180,Genus,104080,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,NA,urn:lsid:marinespecies.org:taxname:104157,"Candacia Dana, 1846",Calanoid,Candacia spp.,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,131804,2.874780878631548e-5,128754,2.9389546496179266e-4,2390,0.002055255,99,2.4397712794272597e-8,561,2.3066832879438915e-5
104474,Candacia armata,Candacia armata,692,"Boeck, 1872",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia armata,urn:lsid:marinespecies.org:taxname:104474,"Candacia armata Boeck, 1872",Calanoid,Candacia armata,carnivore,[1] [2] [A],carnivore,0,NA,NA,30738,6.70427412274108e-6,30735,7.015608925237816e-5,NA,NA,3,7.393246301294725e-10,NA,NA
104478,Candacia ethiopica,Candacia aethiopica,702,"(Dana, 1849)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia ethiopica,urn:lsid:marinespecies.org:taxname:104478,"Candacia ethiopica (Dana, 1849)",Calanoid,Candacia ethiopica,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,3029,6.606560712402476e-7,2676,6.108270533247567e-6,353,3.0355851412837e-4,NA,NA,NA,NA
342438,Candacia maxima,Candacia maxima,710,"Vervoort, 1957",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia maxima,urn:lsid:marinespecies.org:taxname:342438,"Candacia maxima Vervoort, 1957",Calanoid,Candacia maxima,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,1361,2.968481059616959e-7,NA,NA,8,6.879513068065042e-6,NA,NA,1353,5.563177341511739e-5
104475,Candacia bipinnata,Candacia bipinnata,693,"(Giesbrecht, 1889)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia bipinnata,urn:lsid:marinespecies.org:taxname:104475,"Candacia bipinnata (Giesbrecht, 1889)",Calanoid,Candacia bipinnata,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,1152,2.512630551564098e-7,474,1.0819582334676185e-6,444,3.8181297527760985e-4,231,5.6927996519969396e-8,3,1.2335204748363058e-7
220914,Candacia simplex,Candacia simplex,717,"(Giesbrecht, 1889)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia simplex,urn:lsid:marinespecies.org:taxname:220914,"Candacia simplex (Giesbrecht, 1889)",Calanoid,Candacia simplex,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,802,1.7492445332937558e-7,801,1.8283724578218611e-6,1,8.599391335081303e-7,NA,NA,NA,NA
104483,Candacia pachydactyla,Candacia pachydactyla,712,"(Dana, 1849)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia pachydactyla,urn:lsid:marinespecies.org:taxname:104483,"Candacia pachydactyla (Dana, 1849)",Calanoid,Candacia pachydactyla,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,793,1.7296146071096614e-7,774,1.766741925535731e-6,13,1.1179208735605692e-5,6,1.478649260258945e-9,NA,NA
346235,Candacia discaudata,Candacia discaudata,700,"Scott A., 1909",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia discaudata,urn:lsid:marinespecies.org:taxname:346235,"Candacia discaudata Scott A., 1909",Calanoid,Candacia discaudata,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,512,1.1167246895840437e-7,NA,NA,512,4.402888363561627e-4,NA,NA,NA,NA
220915,Candacia bispinosa,Candacia bispinosa,694,"(Claus, 1863)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia bispinosa,urn:lsid:marinespecies.org:taxname:220915,"Candacia bispinosa (Claus, 1863)",Calanoid,Paracandacia bispinosa,carnivore,[1],carnivore,0,NA,NA,405,8.833466782842531e-8,405,9.244579842919524e-7,NA,NA,NA,NA,NA,NA
346234,Candacia bradyi,Candacia bradyi,695,"Scott A., 1902",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia bradyi,urn:lsid:marinespecies.org:taxname:346234,"Candacia bradyi Scott A., 1902",Calanoid,Candacia bradyi,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,300,6.543308728031504e-8,NA,NA,300,2.579817400524391e-4,NA,NA,NA,NA
220913,Candacia catula,Candacia catula,696,"(Giesbrecht, 1889)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia catula,urn:lsid:marinespecies.org:taxname:220913,"Candacia catula (Giesbrecht, 1889)",Calanoid,Candacia catula,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,284,6.194332262536492e-8,NA,NA,284,2.44222713916309e-4,NA,NA,NA,NA
220916,Candacia truncata,Candacia truncata,719,"(Dana, 1849)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia truncata,urn:lsid:marinespecies.org:taxname:220916,"Candacia truncata (Dana, 1849)",Calanoid,Candacia truncata,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,232,5.060158749677697e-8,NA,NA,232,1.9950587897388624e-4,NA,NA,NA,NA
104476,Candacia curta,Candacia curta,699,"(Dana, 1849)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia curta,urn:lsid:marinespecies.org:taxname:104476,"Candacia curta (Dana, 1849)",Calanoid,Candacia curta,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,161,3.511575684043574e-8,159,3.629353567960998e-7,2,1.7198782670162606e-6,NA,NA,NA,NA
345777,Candacia cheirura,Candacia cheirura,697,"Cleve, 1904",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia cheirura,urn:lsid:marinespecies.org:taxname:345777,"Candacia cheirura Cleve, 1904",Calanoid,Candacia cheirura,carnivore,[1] [2] [A],not determined,0,carn,TRUE,107,2.3337801129979035e-8,NA,NA,5,4.299695667540651e-6,NA,NA,102,4.19396961444344e-6
342437,Candacia falcifera,Candacia falcifera,703,"Farran, 1929",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia falcifera,urn:lsid:marinespecies.org:taxname:342437,"Candacia falcifera Farran, 1929",Calanoid,Candacia falcifera,carnivore,[1] [2] [A],not determined,0,carn,TRUE,45,9.814963092047258e-9,NA,NA,3,2.5798174005243908e-6,NA,NA,42,1.726928664770828e-6
104481,Candacia longimana,Candacia longimana,708,"(Claus, 1863)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia longimana,urn:lsid:marinespecies.org:taxname:104481,"Candacia longimana (Claus, 1863)",Calanoid,Candacia longimana,carnivore,[1] [2] [A],carnivore,0,NA,NA,39,8.506301346440956e-9,39,8.902187996885468e-8,NA,NA,NA,NA,NA,NA
1437526,Candacia norvegica norvegica,Candacia norvegica,711,"(Boeck, 1865)",230,Subspecies,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia norvegica norvegica,urn:lsid:marinespecies.org:taxname:1437526,"Candacia norvegica norvegica (Boeck, 1865)",Calanoid,Candacia norvegica,carnivore,[1] [2] [A],carnivore,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
104485,Candacia tenuimana,Candacia tenuimana,718,"(Giesbrecht, 1889)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia tenuimana,urn:lsid:marinespecies.org:taxname:104485,"Candacia tenuimana (Giesbrecht, 1889)",Calanoid,Candacia tenuimana,carnivore,[1] [2] [A],carnivore,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
104486,Candacia varicans,Candacia varicans,721,"(Giesbrecht, 1893)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia varicans,urn:lsid:marinespecies.org:taxname:104486,"Candacia varicans (Giesbrecht, 1893)",Calanoid,Candacia varicans,carnivore,[1] [2] [A],carnivore,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
104479,Candacia giesbrechti,Candacia giesbrechti,704,"Grice & Lawson, 1977",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia giesbrechti,urn:lsid:marinespecies.org:taxname:104479,"Candacia giesbrechti Grice & Lawson, 1977",Calanoid,Candacia giesbrechti,carnivore,[1] [2] [A],carnivore,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
220834,Canthocalanus pauper,Canthocalanus pauper,725,"(Giesbrecht, 1888)",220,Species,204079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Canthocalanus,Canthocalanus pauper,urn:lsid:marinespecies.org:taxname:220834,"Canthocalanus pauper (Giesbrecht, 1888)",Calanoid,Canthocalanus pauper,omnivore,[A],omnivore,0,omni,TRUE,6994,1.5254633747950782e-6,NA,NA,6994,0.006014414,NA,NA,NA,NA
104499,Centropages typicus,Centropages typicus,770,"KrÃ¸yer, 1849",220,Species,104159,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499,"Centropages typicus KrÃ¸yer, 1849",Calanoid,Centropages typicus,omnivore,"Calbet et al (2007; 10.1016/j.pocean.2007.01.003) - genus Centropages in general, consistently display selection for large motile prey",omnivore,0,NA,NA,11722950,0.002556896,11722950,0.02675895,NA,NA,NA,NA,NA,NA
104496,Centropages hamatus,Centropages hamatus,757,"(Lilljeborg, 1853)",220,Species,104159,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496,"Centropages hamatus (Lilljeborg, 1853)",Calanoid,Centropages hamatus,omnivore,[1] [A] and [2] Benedetti et al (2016; 10.1093/plankt/fbv096) - small omnivorous,omnivore,0,NA,NA,1278150,2.787776683577823e-4,1278150,0.002917521,NA,NA,NA,NA,NA,NA
104159,Centropages,Centropages,738,"KrÃ¸yer, 1849",180,Genus,104081,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,NA,urn:lsid:marinespecies.org:taxname:104159,"Centropages KrÃ¸yer, 1849",Calanoid,Centropages spp.,omnivore,[1] [2] [A] Comprised of omni and carni,omnivore,0,omni,TRUE,448595,9.784318596170975e-5,440214,0.001004838,836,7.189091156127969e-4,7524,1.8542261723647176e-6,21,8.634643323854139e-7
104495,Centropages furcatus,Centropages furcatus,754,"(Dana, 1849)",220,Species,104159,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,Centropages furcatus,urn:lsid:marinespecies.org:taxname:104495,"Centropages furcatus (Dana, 1849)",Calanoid,Centropages furcatus,omnivore,[1] [2] [A],omnivore; carnivore,0,omni,FALSE,5629,1.2277428276696447e-6,1050,2.396742922238395e-6,4573,0.003932502,NA,NA,6,2.4670409496726115e-7
